Date,Open,High,Low,Close
2024-08-19 20:30:00,5558.83,5563.58,5558.43,5563.18
2024-08-19 20:33:00,5563.09,5565.92,5562.73,5563.78
2024-08-19 20:36:00,5564.14,5564.74,5556.62,5560.31
2024-08-19 20:39:00,5560.4,5564.51,5560.09,5563.55
2024-08-19 20:42:00,5563.12,5566.85,5562.63,5563.56
2024-08-19 20:45:00,5563.64,5565.58,5562.17,5564.77
2024-08-19 20:48:00,5564.83,5566.82,5562.53,5562.53
2024-08-19 20:51:00,5562.46,5566.0,5562.46,5562.86
2024-08-19 20:54:00,5563.02,5563.5,5559.12,5562.42
2024-08-19 20:57:00,5562.4,5562.49,5560.28,5561.17
2024-08-19 21:00:00,5561.57,5564.25,5557.69,5558.72
2024-08-19 21:03:00,5558.79,5563.06,5557.56,5560.9
2024-08-19 21:06:00,5560.99,5567.97,5560.77,5567.97
2024-08-19 21:09:00,5568.04,5568.4,5565.87,5566.3
2024-08-19 21:12:00,5566.36,5567.22,5564.02,5564.85
2024-08-19 21:15:00,5564.68,5565.67,5553.27,5553.66
2024-08-19 21:18:00,5553.28,5555.46,5550.74,5552.12
2024-08-19 21:21:00,5552.1,5561.33,5551.81,5560.59
2024-08-19 21:24:00,5560.72,5562.8,5559.82,5562.75
2024-08-19 21:27:00,5562.8,5566.42,5562.22,5565.56
2024-08-19 21:30:00,5565.63,5568.68,5564.56,5567.32
2024-08-19 21:33:00,5567.45,5567.56,5564.86,5565.27
2024-08-19 21:36:00,5565.32,5567.26,5565.2,5566.45
2024-08-19 21:39:00,5566.5,5569.09,5565.33,5569.09
2024-08-19 21:42:00,5568.83,5569.42,5567.46,5567.84
2024-08-19 21:45:00,5567.9,5571.64,5567.9,5571.09
2024-08-19 21:48:00,5571.07,5572.67,5569.52,5572.62
2024-08-19 21:51:00,5572.78,5577.59,5572.78,5577.59
2024-08-19 21:54:00,5577.67,5577.9,5574.97,5575.04
2024-08-19 21:57:00,5574.95,5576.88,5574.2,5576.74
2024-08-19 22:00:00,5577.01,5577.82,5576.17,5577.65
2024-08-19 22:03:00,5577.59,5579.09,5577.41,5577.66
2024-08-19 22:06:00,5577.61,5579.32,5577.48,5579.12
2024-08-19 22:09:00,5579.17,5579.3,5577.83,5578.1
2024-08-19 22:12:00,5578.0,5578.0,5575.82,5575.91
2024-08-19 22:15:00,5575.92,5577.18,5573.72,5573.92
2024-08-19 22:18:00,5574.09,5576.04,5574.09,5575.4
2024-08-19 22:21:00,5575.33,5576.03,5574.16,5576.03
2024-08-19 22:24:00,5576.08,5578.43,5575.73,5578.43
2024-08-19 22:27:00,5578.31,5578.31,5576.11,5576.54
2024-08-19 22:30:00,5576.53,5578.34,5575.77,5578.34
2024-08-19 22:33:00,5578.41,5580.06,5577.91,5578.78
2024-08-19 22:36:00,5578.85,5579.28,5577.92,5578.05
2024-08-19 22:39:00,5577.97,5578.25,5576.73,5577.09
2024-08-19 22:42:00,5577.0,5578.51,5576.61,5577.96
2024-08-19 22:45:00,5577.9,5579.14,5577.42,5577.99
2024-08-19 22:48:00,5578.02,5578.64,5577.16,5578.03
2024-08-19 22:51:00,5578.02,5581.44,5577.97,5580.98
2024-08-19 22:54:00,5580.95,5580.96,5577.05,5577.45
2024-08-19 22:57:00,5577.49,5577.49,5570.65,5573.53
2024-08-19 23:00:00,5573.62,5575.5,5571.36,5575.5
2024-08-19 23:03:00,5575.59,5576.21,5573.3,5573.35
2024-08-19 23:06:00,5573.41,5575.5,5573.29,5575.5
2024-08-19 23:09:00,5575.47,5576.86,5574.74,5576.67
2024-08-19 23:12:00,5576.7,5577.32,5575.75,5576.11
2024-08-19 23:15:00,5576.05,5577.94,5575.15,5577.62
2024-08-19 23:18:00,5577.56,5578.12,5577.26,5577.37
2024-08-19 23:21:00,5577.35,5578.77,5577.21,5578.44
2024-08-19 23:24:00,5578.55,5579.5,5577.74,5579.46
2024-08-19 23:27:00,5579.52,5580.1,5578.89,5579.94
2024-08-19 23:30:00,5579.93,5579.93,5577.55,5578.75
2024-08-19 23:33:00,5578.79,5578.79,5576.89,5577.65
2024-08-19 23:36:00,5577.76,5580.25,5577.71,5580.09
2024-08-19 23:39:00,5580.12,5581.57,5579.94,5581.55
2024-08-19 23:42:00,5581.54,5581.93,5581.02,5581.15
2024-08-19 23:45:00,5581.22,5581.66,5580.34,5581.66
2024-08-19 23:48:00,5581.7,5582.99,5581.29,5582.63
2024-08-19 23:51:00,5582.69,5586.21,5582.69,5585.67
2024-08-19 23:54:00,5585.7,5586.2,5584.59,5586.05
2024-08-19 23:57:00,5586.05,5586.05,5584.97,5585.11
2024-08-20 00:00:00,5585.22,5585.65,5584.11,5585.53
2024-08-20 00:03:00,5585.52,5585.75,5584.91,5584.91
2024-08-20 00:06:00,5584.94,5585.97,5584.09,5585.59
2024-08-20 00:09:00,5585.67,5586.17,5583.52,5583.52
2024-08-20 00:12:00,5583.51,5584.06,5581.83,5582.46
2024-08-20 00:15:00,5582.5,5583.52,5581.78,5583.44
2024-08-20 00:18:00,5583.47,5584.25,5582.99,5583.56
2024-08-20 00:21:00,5583.57,5584.26,5583.3,5583.55
2024-08-20 00:24:00,5583.6,5584.16,5582.91,5583.66
2024-08-20 00:27:00,5583.69,5584.89,5583.22,5583.22
2024-08-20 00:30:00,5583.27,5584.01,5581.32,5582.9
2024-08-20 00:33:00,5583.05,5583.86,5582.9,5583.8
2024-08-20 00:36:00,5583.78,5584.15,5582.9,5583.64
2024-08-20 00:39:00,5583.62,5585.3,5583.39,5585.06
2024-08-20 00:42:00,5585.07,5585.24,5583.58,5584.66
2024-08-20 00:45:00,5584.63,5585.56,5584.38,5584.7
2024-08-20 00:48:00,5584.69,5585.45,5584.36,5585.03
2024-08-20 00:51:00,5585.13,5585.36,5584.43,5585.08
2024-08-20 00:54:00,5585.15,5586.84,5584.83,5586.84
2024-08-20 00:57:00,5586.82,5587.52,5586.49,5587.38
2024-08-20 01:00:00,5587.35,5588.89,5587.04,5588.76
2024-08-20 01:03:00,5588.74,5589.12,5587.99,5588.72
2024-08-20 01:06:00,5588.72,5588.72,5587.45,5587.86
2024-08-20 01:09:00,5587.91,5588.31,5586.59,5586.79
2024-08-20 01:12:00,5586.76,5587.47,5586.37,5587.02
2024-08-20 01:15:00,5587.06,5587.62,5586.58,5587.21
2024-08-20 01:18:00,5587.21,5587.45,5585.86,5585.86
2024-08-20 01:21:00,5585.86,5588.13,5585.59,5588.13
2024-08-20 01:24:00,5588.17,5588.45,5587.31,5587.36
2024-08-20 01:27:00,5587.42,5589.28,5587.35,5588.91
2024-08-20 01:30:00,5589.03,5589.63,5588.77,5589.43
2024-08-20 01:33:00,5589.43,5590.04,5589.29,5589.51
2024-08-20 01:36:00,5589.46,5589.92,5588.73,5589.46
2024-08-20 01:39:00,5589.54,5594.12,5589.51,5593.79
2024-08-20 01:42:00,5593.74,5596.33,5593.74,5596.1
2024-08-20 01:45:00,5596.1,5596.39,5595.04,5596.33
2024-08-20 01:48:00,5596.24,5596.31,5594.85,5595.45
2024-08-20 01:51:00,5595.42,5595.81,5594.3,5594.43
2024-08-20 01:54:00,5594.48,5594.97,5592.45,5592.45
2024-08-20 01:57:00,5592.53,5593.68,5592.53,5593.39
2024-08-20 02:00:00,5593.33,5593.33,5590.47,5590.67
2024-08-20 02:03:00,5590.68,5591.61,5589.59,5590.83
2024-08-20 02:06:00,5590.83,5592.7,5590.78,5592.59
