Date,Open,High,Low,Close
2024-09-23 20:30:00,5715.58,5715.58,5713.29,5713.64
2024-09-23 20:31:00,5714.11,5714.37,5712.09,5712.18
2024-09-23 20:32:00,5712.52,5712.52,5707.9,5708.2
2024-09-23 20:33:00,5708.09,5715.98,5707.84,5715.95
2024-09-23 20:34:00,5716.03,5716.35,5713.0,5713.4
2024-09-23 20:35:00,5713.18,5713.18,5709.48,5709.92
2024-09-23 20:36:00,5709.97,5712.14,5709.97,5711.07
2024-09-23 20:37:00,5711.25,5713.61,5711.25,5711.33
2024-09-23 20:38:00,5711.5,5712.39,5710.48,5710.63
2024-09-23 20:39:00,5710.56,5710.95,5709.95,5710.32
2024-09-23 20:40:00,5710.28,5712.62,5710.28,5710.81
2024-09-23 20:41:00,5711.13,5711.5,5709.91,5711.22
2024-09-23 20:42:00,5711.34,5711.78,5710.15,5710.78
2024-09-23 20:43:00,5710.82,5712.56,5710.82,5712.05
2024-09-23 20:44:00,5711.99,5712.48,5710.99,5712.3
2024-09-23 20:45:00,5710.82,5713.83,5709.67,5710.23
2024-09-23 20:46:00,5709.84,5709.84,5705.79,5706.34
2024-09-23 20:47:00,5706.44,5710.47,5705.86,5710.04
2024-09-23 20:48:00,5709.92,5712.78,5709.92,5711.56
2024-09-23 20:49:00,5711.52,5713.88,5710.49,5713.88
2024-09-23 20:50:00,5714.25,5714.61,5712.66,5714.38
2024-09-23 20:51:00,5714.19,5715.69,5710.76,5710.76
2024-09-23 20:52:00,5710.88,5713.65,5709.9,5713.61
2024-09-23 20:53:00,5713.62,5714.04,5710.92,5711.91
2024-09-23 20:54:00,5711.78,5712.94,5711.52,5712.24
2024-09-23 20:55:00,5712.0,5713.69,5711.94,5712.8
2024-09-23 20:56:00,5712.83,5714.09,5712.11,5713.48
2024-09-23 20:57:00,5713.18,5714.18,5712.42,5714.17
2024-09-23 20:58:00,5714.04,5714.56,5712.28,5712.28
2024-09-23 20:59:00,5712.35,5712.35,5709.75,5710.94
2024-09-23 21:00:00,5709.78,5711.56,5707.52,5711.47
2024-09-23 21:01:00,5711.94,5715.36,5711.94,5714.74
2024-09-23 21:02:00,5714.87,5717.41,5714.7,5717.17
2024-09-23 21:03:00,5717.16,5717.75,5716.58,5717.38
2024-09-23 21:04:00,5716.66,5716.72,5714.94,5715.88
2024-09-23 21:05:00,5716.05,5716.31,5714.57,5715.7
2024-09-23 21:06:00,5715.7,5716.62,5714.93,5716.41
2024-09-23 21:07:00,5716.38,5717.85,5715.43,5717.25
2024-09-23 21:08:00,5717.25,5718.71,5716.16,5718.4
2024-09-23 21:09:00,5718.39,5720.02,5716.38,5716.5
2024-09-23 21:10:00,5716.62,5717.25,5714.16,5714.4
2024-09-23 21:11:00,5714.46,5717.92,5713.47,5717.92
2024-09-23 21:12:00,5718.01,5719.46,5717.97,5717.97
2024-09-23 21:13:00,5718.1,5719.07,5715.34,5716.04
2024-09-23 21:14:00,5716.08,5716.5,5713.39,5713.9
2024-09-23 21:15:00,5713.84,5714.3,5711.69,5714.14
2024-09-23 21:16:00,5714.25,5714.88,5712.61,5714.61
2024-09-23 21:17:00,5714.58,5715.71,5714.09,5715.0
2024-09-23 21:18:00,5714.76,5718.04,5714.7,5717.99
2024-09-23 21:19:00,5718.25,5720.23,5718.25,5719.55
2024-09-23 21:20:00,5719.5,5722.64,5719.09,5719.15
2024-09-23 21:21:00,5719.23,5720.82,5719.23,5720.62
2024-09-23 21:22:00,5720.51,5722.9,5720.51,5722.24
2024-09-23 21:23:00,5722.61,5725.35,5722.41,5723.96
2024-09-23 21:24:00,5724.24,5724.49,5722.19,5722.19
2024-09-23 21:25:00,5722.29,5722.51,5720.63,5720.96
2024-09-23 21:26:00,5721.0,5721.92,5718.55,5720.18
2024-09-23 21:27:00,5720.31,5720.67,5719.56,5719.93
2024-09-23 21:28:00,5719.97,5720.43,5718.82,5720.33
2024-09-23 21:29:00,5720.51,5720.84,5719.53,5720.53
2024-09-23 21:30:00,5720.49,5720.88,5719.71,5720.11
2024-09-23 21:31:00,5720.11,5720.27,5718.39,5719.04
2024-09-23 21:32:00,5719.18,5720.52,5719.06,5720.42
2024-09-23 21:33:00,5720.49,5720.81,5718.69,5718.69
2024-09-23 21:34:00,5718.7,5718.7,5716.27,5717.47
2024-09-23 21:35:00,5717.51,5718.07,5715.6,5715.6
2024-09-23 21:36:00,5715.68,5717.92,5714.94,5717.92
2024-09-23 21:37:00,5717.92,5719.12,5717.92,5718.13
2024-09-23 21:38:00,5718.04,5718.04,5714.74,5715.16
2024-09-23 21:39:00,5715.07,5715.37,5711.9,5712.36
2024-09-23 21:40:00,5712.56,5714.42,5712.56,5714.22
2024-09-23 21:41:00,5714.32,5716.49,5714.32,5716.23
