Date,Open,High,Low,Close
2019-01-02 21:30:00,2476.96,2511.79,2467.47,2502.91
2019-01-02 23:30:00,2502.92,2517.87,2495.18,2515.74
2019-01-03 01:30:00,2515.71,2519.49,2496.63,2501.13
2019-01-03 03:30:00,2501.12,2512.11,2495.01,2510.03
2019-01-03 21:30:00,2491.92,2493.14,2447.67,2464.02
2019-01-03 23:30:00,2464.02,2488.04,2455.67,2463.91
2019-01-04 01:30:00,2463.95,2472.83,2449.14,2452.85
2019-01-04 03:30:00,2453.0,2460.87,2443.96,2447.89
2019-01-04 21:30:00,2474.33,2525.18,2474.33,2513.07
2019-01-04 23:30:00,2512.99,2538.07,2509.89,2532.94
2019-01-05 01:30:00,2532.99,2536.55,2522.13,2524.54
2019-01-05 03:30:00,2524.56,2533.42,2523.3,2531.94
2019-01-07 21:30:00,2535.61,2550.32,2524.56,2547.01
2019-01-07 23:30:00,2547.39,2566.16,2545.63,2563.99
2019-01-08 01:30:00,2564.02,2565.59,2546.76,2556.72
2019-01-08 03:30:00,2556.7,2557.31,2548.35,2549.69
2019-01-08 21:30:00,2568.11,2579.82,2547.56,2555.49
2019-01-08 23:30:00,2555.46,2567.73,2550.63,2564.36
2019-01-09 01:30:00,2564.33,2573.9,2561.26,2573.9
2019-01-09 03:30:00,2573.93,2576.18,2571.5,2574.41
2019-01-09 21:30:00,2580.0,2589.03,2568.89,2585.44
2019-01-09 23:30:00,2585.44,2593.95,2582.22,2591.76
2019-01-10 01:30:00,2591.76,2595.32,2579.81,2590.2
2019-01-10 03:30:00,2590.19,2591.07,2579.53,2584.96
2019-01-10 21:30:00,2573.51,2586.85,2562.02,2582.57
2019-01-10 23:30:00,2582.57,2592.96,2576.0,2581.06
2019-01-11 01:30:00,2581.1,2594.5,2573.51,2592.72
2019-01-11 03:30:00,2592.69,2597.82,2590.92,2596.64
2019-01-11 21:30:00,2588.11,2589.13,2577.4,2586.65
2019-01-11 23:30:00,2586.64,2595.76,2585.73,2587.96
2019-01-12 01:30:00,2587.96,2593.03,2587.04,2589.59
2019-01-12 03:30:00,2589.56,2596.27,2589.48,2596.26
2019-01-14 21:30:00,2580.31,2586.94,2570.41,2580.56
2019-01-14 23:30:00,2580.54,2588.59,2579.45,2586.89
2019-01-15 01:30:00,2586.9,2589.32,2581.49,2585.36
2019-01-15 03:30:00,2585.41,2586.95,2579.96,2582.61
2019-01-15 21:30:00,2585.1,2606.18,2585.1,2599.99
2019-01-15 23:30:00,2599.98,2613.08,2598.56,2606.79
2019-01-16 01:30:00,2606.8,2610.48,2593.96,2606.09
2019-01-16 03:30:00,2606.08,2611.74,2604.56,2610.3
2019-01-16 21:30:00,2614.75,2623.8,2612.68,2620.88
2019-01-16 23:30:00,2620.83,2622.44,2614.11,2619.37
2019-01-17 01:30:00,2619.37,2625.76,2618.72,2623.81
2019-01-17 03:30:00,2623.82,2623.87,2615.05,2616.1
2019-01-17 21:30:00,2609.28,2621.42,2606.36,2620.63
2019-01-17 23:30:00,2620.6,2625.5,2618.17,2624.61
2019-01-18 01:30:00,2624.62,2645.06,2621.28,2632.91
2019-01-18 03:30:00,2632.97,2636.32,2629.88,2635.96
2019-01-18 21:30:00,2651.27,2668.64,2647.58,2668.32
2019-01-18 23:30:00,2668.27,2675.47,2666.14,2668.47
2019-01-19 01:30:00,2668.47,2670.95,2661.93,2665.86
2019-01-19 03:30:00,2665.91,2673.74,2663.37,2670.71
2019-01-22 21:30:00,2657.88,2657.88,2641.37,2645.43
2019-01-22 23:30:00,2645.42,2647.3,2623.3,2628.28
2019-01-23 01:30:00,2628.19,2632.36,2617.27,2625.76
2019-01-23 03:30:00,2625.77,2634.17,2618.23,2632.9
2019-01-23 21:30:00,2643.48,2653.19,2626.53,2629.93
2019-01-23 23:30:00,2629.89,2631.8,2612.86,2626.8
2019-01-24 01:30:00,2626.79,2639.22,2625.34,2638.24
2019-01-24 03:30:00,2638.26,2639.54,2634.04,2638.7
2019-01-24 21:30:00,2638.84,2647.2,2631.06,2637.3
2019-01-24 23:30:00,2637.3,2645.37,2627.01,2629.58
2019-01-25 01:30:00,2629.6,2642.54,2628.15,2640.44
2019-01-25 03:30:00,2640.46,2643.21,2638.04,2642.33
2019-01-25 21:30:00,2657.44,2671.61,2657.33,2665.41
2019-01-25 23:30:00,2665.42,2672.38,2661.39,2667.72
2019-01-26 01:30:00,2667.71,2669.12,2661.14,2662.35
2019-01-26 03:30:00,2662.37,2664.9,2658.75,2664.76
2019-01-28 21:30:00,2644.97,2644.97,2628.32,2635.78
2019-01-28 23:30:00,2635.86,2637.72,2624.06,2634.96
2019-01-29 01:30:00,2634.95,2643.69,2634.21,2641.23
2019-01-29 03:30:00,2641.22,2643.96,2637.01,2643.85
2019-01-29 21:30:00,2644.89,2650.93,2631.05,2636.07
2019-01-29 23:30:00,2636.1,2645.25,2636.1,2642.13
2019-01-30 01:30:00,2642.11,2645.23,2634.94,2639.74
2019-01-30 03:30:00,2639.73,2641.49,2636.59,2640.0
2019-01-30 21:30:00,2653.62,2661.29,2648.34,2659.7
2019-01-30 23:30:00,2659.7,2668.57,2658.03,2661.55
2019-01-31 01:30:00,2661.55,2690.44,2658.65,2679.91
2019-01-31 03:30:00,2679.86,2681.39,2675.79,2681.05
2019-01-31 21:30:00,2685.49,2699.9,2678.65,2699.41
2019-01-31 23:30:00,2699.34,2708.95,2698.2,2698.93
2019-02-01 01:30:00,2698.95,2703.58,2694.69,2698.35
2019-02-01 03:30:00,2698.35,2708.25,2697.63,2704.1
2019-02-01 21:30:00,2702.32,2716.66,2700.12,2710.53
2019-02-01 23:30:00,2710.49,2715.13,2704.46,2707.18
2019-02-02 01:30:00,2707.16,2708.57,2696.88,2701.38
2019-02-02 03:30:00,2701.42,2706.91,2701.33,2706.53
2019-02-04 21:30:00,2706.49,2710.85,2698.75,2710.82
2019-02-04 23:30:00,2710.88,2716.21,2710.11,2714.68
2019-02-05 01:30:00,2714.67,2720.26,2714.38,2718.52
2019-02-05 03:30:00,2718.49,2724.99,2716.77,2724.87
2019-02-05 21:30:00,2728.34,2738.46,2727.69,2731.7
2019-02-05 23:30:00,2731.71,2735.01,2724.03,2728.26
2019-02-06 01:30:00,2728.26,2737.62,2726.8,2737.32
2019-02-06 03:30:00,2737.28,2738.98,2734.43,2737.7
2019-02-06 21:30:00,2735.05,2738.08,2724.15,2731.87
2019-02-06 23:30:00,2731.88,2734.6,2728.41,2733.53
2019-02-07 01:30:00,2733.58,2735.17,2727.0,2731.85
2019-02-07 03:30:00,2731.85,2733.0,2730.12,2731.61
2019-02-07 21:30:00,2717.53,2719.32,2696.04,2696.84
2019-02-07 23:30:00,2697.01,2698.98,2687.26,2697.22
2019-02-08 01:30:00,2697.26,2701.37,2691.13,2698.68
2019-02-08 03:30:00,2698.56,2706.17,2695.08,2706.05
2019-02-08 21:30:00,2692.36,2697.94,2682.78,2686.33
2019-02-08 23:30:00,2686.28,2695.86,2681.83,2693.21
2019-02-09 01:30:00,2693.23,2702.38,2692.32,2701.05
2019-02-09 03:30:00,2701.07,2708.07,2698.37,2707.88
2019-02-11 21:30:00,2712.4,2718.05,2704.88,2709.23
2019-02-11 23:30:00,2709.17,2712.58,2706.17,2708.12
2019-02-12 01:30:00,2708.12,2710.15,2703.79,2710.0
2019-02-12 03:30:00,2710.01,2711.65,2706.37,2709.8
2019-02-12 21:30:00,2722.61,2742.52,2722.61,2741.91
2019-02-12 23:30:00,2741.91,2745.05,2739.51,2744.8
2019-02-13 01:30:00,2744.8,2748.19,2744.22,2747.01
2019-02-13 03:30:00,2747.01,2747.07,2742.03,2744.73
2019-02-13 21:30:00,2750.3,2761.85,2750.3,2752.78
2019-02-13 23:30:00,2752.78,2753.66,2748.63,2753.36
2019-02-14 01:30:00,2753.36,2758.45,2752.18,2758.25
2019-02-14 03:30:00,2758.28,2759.83,2751.54,2753.03
2019-02-14 21:30:00,2743.5,2748.55,2731.23,2739.8
2019-02-14 23:30:00,2739.81,2755.29,2737.04,2752.6
2019-02-15 01:30:00,2752.61,2757.9,2748.65,2750.67
2019-02-15 03:30:00,2750.69,2754.6,2745.15,2745.73
2019-02-15 21:30:00,2760.24,2772.97,2760.24,2768.22
2019-02-15 23:30:00,2768.36,2770.59,2764.54,2764.68
2019-02-16 01:30:00,2764.63,2771.77,2764.42,2768.34
2019-02-16 03:30:00,2768.34,2775.66,2767.84,2775.6
2019-02-19 21:30:00,2769.28,2778.04,2767.29,2774.78
2019-02-19 23:30:00,2774.77,2783.84,2774.6,2780.65
2019-02-20 01:30:00,2780.64,2787.33,2779.11,2784.25
2019-02-20 03:30:00,2784.23,2786.22,2779.03,2779.76
2019-02-20 21:30:00,2779.05,2785.15,2777.55,2782.88
2019-02-20 23:30:00,2782.89,2786.26,2775.68,2784.06
2019-02-21 01:30:00,2784.06,2789.88,2774.06,2784.55
2019-02-21 03:30:00,2784.52,2786.5,2782.29,2784.7
2019-02-21 21:30:00,2780.24,2780.77,2769.62,2772.72
2019-02-21 23:30:00,2772.78,2781.58,2772.37,2778.11
2019-02-22 01:30:00,2778.11,2778.8,2764.78,2768.24
2019-02-22 03:30:00,2768.23,2775.11,2764.55,2774.88
2019-02-22 21:30:00,2780.67,2793.03,2779.11,2792.14
2019-02-22 23:30:00,2792.14,2794.2,2787.3,2789.29
2019-02-23 01:30:00,2789.28,2792.06,2781.58,2789.55
2019-02-23 03:30:00,2789.55,2792.95,2786.68,2792.67
2019-02-25 21:30:00,2804.35,2813.49,2804.35,2808.88
2019-02-25 23:30:00,2808.91,2811.26,2801.32,2801.95
2019-02-26 01:30:00,2801.93,2804.48,2796.6,2796.67
2019-02-26 03:30:00,2796.64,2800.84,2794.99,2796.11
2019-02-26 21:30:00,2792.36,2801.71,2789.47,2799.78
2019-02-26 23:30:00,2799.83,2802.6,2792.98,2795.38
2019-02-27 01:30:00,2795.34,2803.12,2793.47,2799.67
2019-02-27 03:30:00,2799.64,2801.78,2793.51,2793.9
2019-02-27 21:30:00,2787.5,2792.45,2775.13,2785.14
2019-02-27 23:30:00,2785.11,2794.77,2784.2,2793.02
2019-02-28 01:30:00,2793.01,2795.76,2790.23,2791.05
2019-02-28 03:30:00,2791.06,2793.15,2789.06,2792.38
2019-02-28 21:30:00,2788.11,2792.3,2783.4,2788.56
2019-02-28 23:30:00,2788.53,2793.73,2788.16,2790.67
2019-03-01 01:30:00,2790.66,2792.46,2786.2,2788.48
2019-03-01 03:30:00,2788.46,2791.0,2782.51,2784.49
2019-03-01 21:30:00,2798.22,2808.02,2791.33,2792.66
2019-03-01 23:30:00,2792.66,2797.78,2787.38,2796.13
2019-03-02 01:30:00,2796.1,2803.54,2795.99,2801.35
2019-03-02 03:30:00,2801.34,2806.56,2800.53,2803.69
2019-03-04 21:30:00,2814.37,2816.88,2794.41,2794.6
2019-03-04 23:30:00,2794.58,2794.98,2767.66,2778.84
2019-03-05 01:30:00,2778.73,2789.67,2777.21,2786.63
2019-03-05 03:30:00,2786.54,2793.39,2785.42,2792.81
2019-03-05 21:30:00,2794.41,2794.5,2782.97,2791.98
2019-03-05 23:30:00,2791.98,2795.63,2788.68,2788.68
2019-03-06 01:30:00,2788.67,2795.74,2787.95,2792.22
2019-03-06 03:30:00,2792.21,2796.44,2789.55,2789.65
2019-03-06 21:30:00,2790.27,2790.27,2775.56,2779.24
2019-03-06 23:30:00,2779.25,2780.46,2769.53,2770.56
2019-03-07 01:30:00,2770.57,2778.24,2768.69,2771.13
2019-03-07 03:30:00,2771.13,2775.64,2770.93,2771.45
