Date,Open,High,Low,Close
2014-05-06 20:30:00,1883.69,1883.69,1873.78,1873.99
2014-05-07 00:30:00,1873.89,1874.34,1867.72,1867.72
2014-05-07 20:30:00,1868.53,1876.47,1859.79,1871.51
2014-05-08 00:30:00,1871.51,1878.83,1868.43,1878.21
2014-05-08 20:30:00,1877.39,1889.07,1874.55,1882.8
2014-05-09 00:30:00,1882.84,1883.73,1870.05,1875.63
2014-05-09 20:30:00,1875.27,1878.57,1867.02,1876.49
2014-05-10 00:30:00,1876.5,1878.57,1871.45,1878.48
2014-05-12 20:30:00,1880.03,1894.78,1880.03,1893.84
2014-05-13 00:30:00,1893.85,1897.13,1893.46,1896.65
2014-05-13 20:30:00,1896.75,1902.17,1896.38,1898.28
2014-05-14 00:30:00,1898.31,1898.68,1896.06,1897.45
2014-05-14 20:30:00,1897.13,1897.13,1891.46,1894.06
2014-05-15 00:30:00,1894.05,1894.21,1885.77,1888.53
2014-05-15 20:30:00,1888.16,1888.16,1862.36,1865.85
2014-05-16 00:30:00,1865.91,1872.49,1863.85,1870.85
2014-05-16 20:30:00,1871.19,1873.04,1864.82,1870.09
2014-05-17 00:30:00,1870.07,1878.28,1868.38,1877.86
2014-05-19 20:30:00,1876.66,1884.99,1872.42,1882.6
2014-05-20 00:30:00,1882.59,1886.0,1882.18,1885.08
2014-05-20 20:30:00,1884.88,1884.88,1870.91,1872.67
2014-05-21 00:30:00,1872.67,1875.89,1868.14,1872.83
2014-05-21 20:30:00,1873.34,1886.06,1873.34,1884.22
2014-05-22 00:30:00,1884.19,1888.8,1882.12,1888.03
2014-05-22 20:30:00,1888.19,1895.96,1885.39,1895.23
2014-05-23 00:30:00,1895.26,1896.33,1892.49,1892.49
2014-05-23 20:30:00,1893.32,1899.95,1893.32,1898.8
2014-05-24 00:30:00,1898.8,1901.26,1898.52,1900.53
2014-05-27 20:30:00,1902.01,1911.61,1902.01,1908.77
2014-05-28 00:30:00,1908.77,1912.28,1907.69,1911.91
2014-05-28 20:30:00,1911.77,1913.62,1907.3,1912.91
2014-05-29 00:30:00,1912.91,1914.46,1909.64,1909.78
2014-05-29 20:30:00,1910.6,1915.78,1909.82,1913.93
2014-05-30 00:30:00,1913.94,1920.03,1913.48,1920.03
2014-05-30 20:30:00,1920.33,1921.48,1916.64,1918.57
2014-05-31 00:30:00,1918.54,1924.03,1917.34,1923.57
2014-06-02 20:30:00,1923.87,1925.27,1916.04,1924.33
2014-06-03 00:30:00,1924.28,1925.88,1922.76,1924.73
2014-06-03 20:30:00,1923.07,1924.2,1918.83,1923.44
2014-06-04 00:30:00,1923.67,1925.07,1922.56,1924.1
2014-06-04 20:30:00,1923.06,1928.63,1918.77,1928.05
2014-06-05 00:30:00,1927.71,1928.53,1925.98,1927.92
2014-06-05 20:30:00,1928.52,1941.15,1922.93,1939.09
2014-06-06 00:30:00,1939.14,1941.74,1938.38,1940.19
2014-06-06 20:30:00,1942.41,1949.26,1942.41,1948.92
2014-06-07 00:30:00,1948.72,1949.05,1946.46,1948.45
2014-06-09 20:30:00,1948.97,1955.55,1948.29,1951.29
2014-06-10 00:30:00,1950.97,1951.93,1947.18,1950.63
2014-06-10 20:30:00,1950.34,1950.34,1944.98,1947.07
2014-06-11 00:30:00,1947.14,1950.73,1947.14,1949.99
2014-06-11 20:30:00,1949.37,1949.37,1942.18,1944.48
2014-06-12 00:30:00,1945.0,1945.85,1940.1,1943.44
2014-06-12 20:30:00,1943.35,1943.35,1932.86,1932.95
2014-06-13 00:30:00,1932.95,1932.95,1925.82,1930.19
2014-06-13 20:30:00,1930.8,1937.23,1927.75,1933.32
2014-06-14 00:30:00,1933.53,1937.3,1931.32,1934.91
2014-06-16 20:30:00,1934.84,1941.15,1931.23,1938.56
2014-06-17 00:30:00,1938.63,1939.76,1934.57,1937.62
2014-06-17 20:30:00,1937.15,1942.61,1933.58,1940.39
2014-06-18 00:30:00,1940.34,1943.69,1940.34,1942.06
2014-06-18 20:30:00,1942.73,1945.15,1939.66,1942.61
2014-06-19 00:30:00,1942.27,1957.74,1939.94,1957.1
2014-06-19 20:30:00,1957.5,1959.87,1952.45,1954.0
2014-06-20 00:30:00,1954.08,1959.36,1953.62,1958.58
2014-06-20 20:30:00,1960.45,1963.91,1959.17,1961.46
2014-06-21 00:30:00,1961.49,1963.29,1960.76,1962.87
2014-06-23 20:30:00,1962.92,1963.74,1958.89,1959.96
2014-06-24 00:30:00,1959.98,1962.9,1959.41,1962.61
2014-06-24 20:30:00,1961.97,1968.17,1958.94,1961.34
2014-06-25 00:30:00,1961.3,1962.15,1948.34,1949.98
2014-06-25 20:30:00,1949.27,1956.77,1947.49,1955.43
2014-06-26 00:30:00,1955.57,1960.83,1955.32,1959.53
2014-06-26 20:30:00,1959.89,1959.89,1944.69,1954.87
2014-06-27 00:30:00,1955.03,1957.51,1954.21,1957.22
2014-06-27 20:30:00,1956.56,1957.71,1952.18,1953.09
2014-06-28 00:30:00,1953.14,1961.47,1952.64,1960.97
2014-06-30 20:30:00,1960.79,1964.24,1958.41,1962.26
2014-07-01 00:30:00,1962.25,1963.59,1958.22,1960.23
2014-07-01 20:30:00,1962.29,1978.58,1962.29,1978.22
